fact_id,vintage_id,car_reference,sale_quantity,sale_price,Brand,Model,Year,Engine Size,Top Speed,Horsepower,Country
14372,0,325,4,25093,Ford,Mustang Boss 302,1969,5.0L,220,290,USA
14373,39,357,4,35434,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
14374,48,10,4,16114,Volvo,P1800,1969,2.0L,190,118,Sweden
14375,21,138,2,41669,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
14376,40,147,2,30153,Mazda,RX-3,1973,1.1L,190,130,Japan
14377,18,380,3,42008,BMW,2002 Turbo,1974,2.0L,210,170,Germany
14378,21,37,4,41269,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
14379,15,50,1,12836,Porsche,914,1974,2.0L,205,100,Germany
14380,50,60,2,24491,Opel,GT,1971,1.9L,185,102,Germany
14381,20,343,2,6152,Jaguar,E-Type Series 3,1971,5.3L,240,272,UK
14382,7,245,1,6680,Dodge,Challenger T/A,1970,5.6L,205,290,USA
14383,12,92,4,34903,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
14384,39,270,4,37533,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
14385,47,39,4,7114,Citroen,SM,1971,2.7L,220,170,France
14386,43,314,1,14850,Nissan,Bluebird 610,1974,1.8L,170,105,Japan
14387,6,52,2,15612,Dodge,Charger R/T,1968,7.2L,225,375,USA
14388,50,351,1,31474,Opel,GT,1971,1.9L,185,102,Germany
14389,19,351,3,29098,BMW,3.0 CSL,1973,3.0L,220,206,Germany
14390,40,98,2,40291,Mazda,RX-3,1973,1.1L,190,130,Japan
14391,20,36,2,10725,Jaguar,E-Type Series 3,1971,5.3L,240,272,UK
14392,49,195,1,44785,Saab,Sonett III,1972,1.7L,165,65,Sweden
14393,11,12,4,32402,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
14394,45,256,3,22475,Renault,Alpine A110,1973,1.6L,210,138,France
14395,24,282,4,27671,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
14396,45,311,3,34814,Renault,Alpine A110,1973,1.6L,210,138,France
14397,14,240,2,14403,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
14398,31,256,4,15280,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
14399,15,237,4,46649,Porsche,914,1974,2.0L,205,100,Germany
14400,16,196,4,37508,Mercedes-Benz,280SL,1971,2.8L,200,170,Germany
14401,32,163,1,14442,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
14402,14,105,4,36261,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
14403,47,324,4,28290,Citroen,SM,1971,2.7L,220,170,France
14404,2,34,4,16173,Ford,Thunderbird,1967,7.0L,205,345,USA
14405,44,333,4,47610,Subaru,Leone Coupe,1973,1.4L,150,80,Japan
14406,15,103,2,8128,Porsche,914,1974,2.0L,205,100,Germany
14407,30,214,3,10813,Lamborghini,Espada,1970,3.9L,245,325,Italy
14408,4,220,4,38523,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
14409,46,260,1,29746,Peugeot,504 Coupe,1972,2.0L,180,104,France
14410,12,369,1,13997,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
14411,34,344,2,41088,Fiat,124 Spider,1971,1.6L,170,108,Italy
14412,42,81,3,24070,Honda,Civic RS,1975,1.5L,155,76,Japan
14413,3,130,1,7701,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
14414,28,29,1,15649,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
14415,25,122,1,34820,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
14416,18,12,3,24507,BMW,2002 Turbo,1974,2.0L,210,170,Germany
14417,14,92,1,17495,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
14418,30,270,2,27718,Lamborghini,Espada,1970,3.9L,245,325,Italy
14419,8,62,2,12881,Pontiac,Firebird Trans Am,1973,7.5L,205,310,USA
14420,50,192,1,43841,Opel,GT,1971,1.9L,185,102,Germany
14421,23,195,3,24679,Aston Martin,DB6,1966,4.0L,240,282,UK
14422,26,285,2,43562,MG,MGB Roadster,1969,1.8L,170,95,UK
14423,36,374,3,13544,Toyota,Celica GT,1976,2.2L,185,96,Japan
14424,48,230,4,24854,Volvo,P1800,1969,2.0L,190,118,Sweden
14425,34,109,4,13053,Fiat,124 Spider,1971,1.6L,170,108,Italy
14426,52,20,4,15948,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
14427,5,160,1,41245,Chevrolet,Corvette Stingray,1967,5.4L,240,300,USA
14428,21,321,2,6594,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
14429,11,360,3,23453,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
14430,18,150,3,12488,BMW,2002 Turbo,1974,2.0L,210,170,Germany
14431,10,377,1,21199,Cadillac,Eldorado,1976,8.2L,180,215,USA
14432,46,53,4,6186,Peugeot,504 Coupe,1972,2.0L,180,104,France
14433,48,385,2,36752,Volvo,P1800,1969,2.0L,190,118,Sweden
14434,31,396,4,28768,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
14435,3,245,2,34210,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
14436,45,398,3,23192,Renault,Alpine A110,1973,1.6L,210,138,France
14437,12,35,2,31020,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
14438,5,226,2,45372,Chevrolet,Corvette Stingray,1967,5.4L,240,300,USA
14439,51,82,3,43195,Holden,Monaro GTS,1971,5.7L,210,300,Australia
14440,34,198,3,34762,Fiat,124 Spider,1971,1.6L,170,108,Italy
14441,51,126,1,29558,Holden,Monaro GTS,1971,5.7L,210,300,Australia
14442,5,275,2,29386,Chevrolet,Corvette Stingray,1967,5.4L,240,300,USA
14443,35,329,2,44127,Toyota,2000GT,1969,2.0L,220,150,Japan
14444,50,154,2,13885,Opel,GT,1971,1.9L,185,102,Germany
14445,3,347,1,6209,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
14446,52,385,1,35774,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
14447,16,124,1,17101,Mercedes-Benz,280SL,1971,2.8L,200,170,Germany
14448,48,129,2,43336,Volvo,P1800,1969,2.0L,190,118,Sweden
14449,47,240,4,10112,Citroen,SM,1971,2.7L,220,170,France
14450,25,36,3,9598,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
14451,37,178,2,32628,Datsun,240Z,1971,2.4L,200,151,Japan
14452,28,154,1,31197,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
14453,23,4,2,35248,Aston Martin,DB6,1966,4.0L,240,282,UK
14454,40,61,3,6235,Mazda,RX-3,1973,1.1L,190,130,Japan
14455,15,285,2,7388,Porsche,914,1974,2.0L,205,100,Germany
14456,45,228,3,49011,Renault,Alpine A110,1973,1.6L,210,138,France
14457,51,251,1,11954,Holden,Monaro GTS,1971,5.7L,210,300,Australia
14458,17,342,4,11845,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
14459,46,371,4,39496,Peugeot,504 Coupe,1972,2.0L,180,104,France
14460,50,311,1,15149,Opel,GT,1971,1.9L,185,102,Germany
14461,15,222,4,20434,Porsche,914,1974,2.0L,205,100,Germany
14462,29,247,1,10076,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
14463,13,64,1,47411,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
14464,25,130,2,16419,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
14465,51,334,4,16347,Holden,Monaro GTS,1971,5.7L,210,300,Australia
14466,43,72,4,44797,Nissan,Bluebird 610,1974,1.8L,170,105,Japan
14467,0,330,1,30637,Ford,Mustang Boss 302,1969,5.0L,220,290,USA
14468,18,135,4,21490,BMW,2002 Turbo,1974,2.0L,210,170,Germany
14469,20,257,4,12065,Jaguar,E-Type Series 3,1971,5.3L,240,272,UK
14470,40,134,4,34249,Mazda,RX-3,1973,1.1L,190,130,Japan
14471,5,355,4,29968,Chevrolet,Corvette Stingray,1967,5.4L,240,300,USA
14472,38,36,2,18818,Datsun,510,1972,1.6L,165,96,Japan
14473,40,330,1,7514,Mazda,RX-3,1973,1.1L,190,130,Japan
14474,31,296,3,5898,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
14475,29,227,2,5245,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
14476,29,333,2,31339,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
14477,46,388,2,6653,Peugeot,504 Coupe,1972,2.0L,180,104,France
14478,1,28,4,48918,Ford,Mustang Mach 1,1971,5.8L,210,285,USA
14479,33,222,1,5838,Maserati,Bora,1973,4.7L,265,310,Italy
14480,49,358,2,39687,Saab,Sonett III,1972,1.7L,165,65,Sweden
14481,41,118,4,20367,Honda,S600,1966,0.6L,145,57,Japan
14482,24,104,2,47071,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
14483,17,397,3,34880,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
14484,32,231,3,44624,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
14485,46,305,2,41929,Peugeot,504 Coupe,1972,2.0L,180,104,France
14486,8,310,2,37168,Pontiac,Firebird Trans Am,1973,7.5L,205,310,USA
14487,23,7,1,22170,Aston Martin,DB6,1966,4.0L,240,282,UK
14488,9,373,2,43421,Pontiac,GTO Judge,1969,6.6L,215,366,USA
14489,33,31,1,37690,Maserati,Bora,1973,4.7L,265,310,Italy
14490,18,241,4,28403,BMW,2002 Turbo,1974,2.0L,210,170,Germany
14491,37,31,3,16479,Datsun,240Z,1971,2.4L,200,151,Japan
14492,37,232,2,23737,Datsun,240Z,1971,2.4L,200,151,Japan
14493,46,285,3,15550,Peugeot,504 Coupe,1972,2.0L,180,104,France
14494,32,272,4,33974,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
14495,46,333,4,29011,Peugeot,504 Coupe,1972,2.0L,180,104,France
14496,43,377,1,25921,Nissan,Bluebird 610,1974,1.8L,170,105,Japan
14497,4,82,4,26295,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
14498,4,309,1,47888,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
14499,33,354,2,22296,Maserati,Bora,1973,4.7L,265,310,Italy
14500,51,154,4,44699,Holden,Monaro GTS,1971,5.7L,210,300,Australia
14501,32,34,4,16239,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
14502,35,186,4,17097,Toyota,2000GT,1969,2.0L,220,150,Japan
14503,34,74,4,48650,Fiat,124 Spider,1971,1.6L,170,108,Italy
14504,9,79,4,22826,Pontiac,GTO Judge,1969,6.6L,215,366,USA
14505,30,384,4,36701,Lamborghini,Espada,1970,3.9L,245,325,Italy
14506,51,388,3,18389,Holden,Monaro GTS,1971,5.7L,210,300,Australia
14507,40,69,4,18257,Mazda,RX-3,1973,1.1L,190,130,Japan
14508,42,248,4,12248,Honda,Civic RS,1975,1.5L,155,76,Japan
14509,17,20,4,14440,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
14510,12,41,2,11449,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
14511,35,11,3,33992,Toyota,2000GT,1969,2.0L,220,150,Japan
14512,0,28,4,49768,Ford,Mustang Boss 302,1969,5.0L,220,290,USA
14513,39,286,1,27472,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
14514,49,36,3,14010,Saab,Sonett III,1972,1.7L,165,65,Sweden
14515,13,115,2,42871,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
14516,48,76,2,39476,Volvo,P1800,1969,2.0L,190,118,Sweden
14517,6,256,3,45032,Dodge,Charger R/T,1968,7.2L,225,375,USA
14518,7,158,1,10284,Dodge,Challenger T/A,1970,5.6L,205,290,USA
14519,45,215,2,19300,Renault,Alpine A110,1973,1.6L,210,138,France
14520,16,12,3,33451,Mercedes-Benz,280SL,1971,2.8L,200,170,Germany
14521,25,244,2,40335,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
14522,52,330,3,46985,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
14523,37,54,4,22823,Datsun,240Z,1971,2.4L,200,151,Japan
14524,42,352,1,14817,Honda,Civic RS,1975,1.5L,155,76,Japan
14525,31,390,3,14652,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
14526,27,140,1,14219,Ferrari,308 GTB,1975,3.0L,255,255,Italy
14527,30,181,1,18501,Lamborghini,Espada,1970,3.9L,245,325,Italy
14528,18,219,3,37538,BMW,2002 Turbo,1974,2.0L,210,170,Germany
14529,49,331,1,15544,Saab,Sonett III,1972,1.7L,165,65,Sweden
14530,22,335,2,40015,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
14531,47,136,4,37641,Citroen,SM,1971,2.7L,220,170,France
14532,30,38,3,20372,Lamborghini,Espada,1970,3.9L,245,325,Italy
14533,36,93,3,16036,Toyota,Celica GT,1976,2.2L,185,96,Japan
14534,47,268,1,44262,Citroen,SM,1971,2.7L,220,170,France
14535,13,98,3,20344,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
14536,1,56,3,33051,Ford,Mustang Mach 1,1971,5.8L,210,285,USA
14537,25,298,2,9037,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
14538,48,49,3,24916,Volvo,P1800,1969,2.0L,190,118,Sweden
14539,37,128,3,36799,Datsun,240Z,1971,2.4L,200,151,Japan
14540,9,153,4,42944,Pontiac,GTO Judge,1969,6.6L,215,366,USA
14541,12,348,4,26307,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
14542,14,255,2,47321,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
14543,11,90,3,19726,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
14544,36,279,4,14868,Toyota,Celica GT,1976,2.2L,185,96,Japan
14545,43,165,3,48669,Nissan,Bluebird 610,1974,1.8L,170,105,Japan
14546,6,73,4,23636,Dodge,Charger R/T,1968,7.2L,225,375,USA
14547,35,122,1,24551,Toyota,2000GT,1969,2.0L,220,150,Japan
14548,5,199,3,14783,Chevrolet,Corvette Stingray,1967,5.4L,240,300,USA
14549,18,275,3,42799,BMW,2002 Turbo,1974,2.0L,210,170,Germany
14550,26,152,4,10233,MG,MGB Roadster,1969,1.8L,170,95,UK
14551,37,35,4,33504,Datsun,240Z,1971,2.4L,200,151,Japan
14552,19,148,2,42533,BMW,3.0 CSL,1973,3.0L,220,206,Germany
14553,36,19,3,25025,Toyota,Celica GT,1976,2.2L,185,96,Japan
14554,20,292,2,40783,Jaguar,E-Type Series 3,1971,5.3L,240,272,UK
14555,21,1,4,36985,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
14556,3,177,4,34247,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
14557,48,316,3,20219,Volvo,P1800,1969,2.0L,190,118,Sweden
14558,0,260,2,14019,Ford,Mustang Boss 302,1969,5.0L,220,290,USA
14559,23,13,1,16033,Aston Martin,DB6,1966,4.0L,240,282,UK
14560,29,295,4,38488,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
14561,25,195,1,26096,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
14562,26,142,4,6376,MG,MGB Roadster,1969,1.8L,170,95,UK
14563,39,260,4,13861,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
14564,32,137,1,30895,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
14565,34,367,4,9845,Fiat,124 Spider,1971,1.6L,170,108,Italy
14566,30,277,3,47174,Lamborghini,Espada,1970,3.9L,245,325,Italy
14567,24,148,2,19564,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
14568,15,102,2,35395,Porsche,914,1974,2.0L,205,100,Germany
14569,5,104,3,5864,Chevrolet,Corvette Stingray,1967,5.4L,240,300,USA
14570,52,200,2,43229,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
14571,39,281,2,46710,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
14572,10,148,3,5307,Cadillac,Eldorado,1976,8.2L,180,215,USA
14573,25,48,2,22886,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
14574,25,149,2,49545,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
14575,41,153,2,39929,Honda,S600,1966,0.6L,145,57,Japan
14576,47,324,1,24508,Citroen,SM,1971,2.7L,220,170,France
14577,26,136,2,35599,MG,MGB Roadster,1969,1.8L,170,95,UK
14578,38,233,2,35928,Datsun,510,1972,1.6L,165,96,Japan
14579,39,176,3,9665,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
14580,10,266,3,22721,Cadillac,Eldorado,1976,8.2L,180,215,USA
14581,29,339,4,19495,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
14582,11,108,2,23941,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
14583,21,343,3,43533,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
14584,3,73,3,47458,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
14585,7,37,1,39341,Dodge,Challenger T/A,1970,5.6L,205,290,USA
14586,15,402,3,42069,Porsche,914,1974,2.0L,205,100,Germany
14587,11,321,1,35414,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
14588,31,148,4,43978,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
14589,44,35,4,40308,Subaru,Leone Coupe,1973,1.4L,150,80,Japan
14590,20,149,1,14076,Jaguar,E-Type Series 3,1971,5.3L,240,272,UK
14591,25,139,4,26533,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
14592,12,269,1,43787,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
14593,39,297,1,38047,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
14594,12,349,2,7699,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
14595,37,31,3,29008,Datsun,240Z,1971,2.4L,200,151,Japan
14596,31,224,4,40052,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
14597,22,108,1,5670,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
14598,25,88,4,8240,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
14599,15,286,2,13096,Porsche,914,1974,2.0L,205,100,Germany
14600,5,309,3,25476,Chevrolet,Corvette Stingray,1967,5.4L,240,300,USA
14601,34,20,2,18753,Fiat,124 Spider,1971,1.6L,170,108,Italy
14602,44,96,2,17641,Subaru,Leone Coupe,1973,1.4L,150,80,Japan
14603,21,293,4,31575,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
14604,25,341,2,24100,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
14605,45,315,4,24000,Renault,Alpine A110,1973,1.6L,210,138,France
14606,12,48,2,28793,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
14607,14,276,1,43903,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
14608,13,109,1,15013,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
14609,29,80,1,13629,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
14610,47,110,2,9012,Citroen,SM,1971,2.7L,220,170,France
14611,14,183,4,46447,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
14612,0,365,1,49822,Ford,Mustang Boss 302,1969,5.0L,220,290,USA
14613,6,211,1,35635,Dodge,Charger R/T,1968,7.2L,225,375,USA
14614,32,75,1,15058,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
14615,4,94,4,36087,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
14616,13,182,2,14700,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
14617,1,210,2,9853,Ford,Mustang Mach 1,1971,5.8L,210,285,USA
14618,7,299,2,32708,Dodge,Challenger T/A,1970,5.6L,205,290,USA
14619,10,80,3,15094,Cadillac,Eldorado,1976,8.2L,180,215,USA
14620,15,394,3,38309,Porsche,914,1974,2.0L,205,100,Germany
14621,51,314,4,42288,Holden,Monaro GTS,1971,5.7L,210,300,Australia
14622,9,317,4,25048,Pontiac,GTO Judge,1969,6.6L,215,366,USA
14623,23,216,4,30567,Aston Martin,DB6,1966,4.0L,240,282,UK
14624,3,280,3,49358,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
14625,2,385,3,25911,Ford,Thunderbird,1967,7.0L,205,345,USA
14626,17,246,2,24248,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
14627,36,249,4,36110,Toyota,Celica GT,1976,2.2L,185,96,Japan
14628,19,209,4,6437,BMW,3.0 CSL,1973,3.0L,220,206,Germany
14629,1,314,3,47979,Ford,Mustang Mach 1,1971,5.8L,210,285,USA
14630,29,155,3,5987,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
14631,3,322,4,26680,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
14632,33,209,1,39611,Maserati,Bora,1973,4.7L,265,310,Italy
14633,32,343,1,10861,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
14634,36,1,2,18587,Toyota,Celica GT,1976,2.2L,185,96,Japan
14635,45,91,3,21023,Renault,Alpine A110,1973,1.6L,210,138,France
14636,33,45,4,5449,Maserati,Bora,1973,4.7L,265,310,Italy
14637,29,195,3,46577,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
14638,22,331,4,6801,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
14639,2,371,1,13282,Ford,Thunderbird,1967,7.0L,205,345,USA
14640,31,71,1,28605,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
14641,5,400,4,40774,Chevrolet,Corvette Stingray,1967,5.4L,240,300,USA
14642,29,299,4,42638,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
14643,39,169,1,5774,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
14644,22,310,3,45827,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
14645,10,39,4,21634,Cadillac,Eldorado,1976,8.2L,180,215,USA
14646,38,132,3,27016,Datsun,510,1972,1.6L,165,96,Japan
14647,39,302,1,29727,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
14648,28,29,2,31047,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
14649,16,307,1,22098,Mercedes-Benz,280SL,1971,2.8L,200,170,Germany
14650,29,188,4,10901,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
14651,29,373,4,15360,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
14652,18,211,3,41618,BMW,2002 Turbo,1974,2.0L,210,170,Germany
14653,40,281,3,8743,Mazda,RX-3,1973,1.1L,190,130,Japan
14654,36,177,4,12373,Toyota,Celica GT,1976,2.2L,185,96,Japan
14655,41,158,1,11081,Honda,S600,1966,0.6L,145,57,Japan
14656,36,166,1,23384,Toyota,Celica GT,1976,2.2L,185,96,Japan
14657,25,326,4,23968,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
14658,4,385,4,16586,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
14659,18,194,1,23314,BMW,2002 Turbo,1974,2.0L,210,170,Germany
14660,3,376,4,29511,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
14661,46,145,1,24955,Peugeot,504 Coupe,1972,2.0L,180,104,France
14662,24,360,3,6915,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
14663,42,68,4,28271,Honda,Civic RS,1975,1.5L,155,76,Japan
14664,42,224,2,17825,Honda,Civic RS,1975,1.5L,155,76,Japan
14665,25,144,4,22651,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
14666,35,218,3,49630,Toyota,2000GT,1969,2.0L,220,150,Japan
14667,41,351,2,28993,Honda,S600,1966,0.6L,145,57,Japan
14668,21,175,1,36427,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
14669,21,24,2,48340,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
14670,28,87,1,24055,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
14671,36,53,1,40141,Toyota,Celica GT,1976,2.2L,185,96,Japan
14672,12,172,3,44693,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
14673,14,85,1,26405,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
14674,10,200,1,5642,Cadillac,Eldorado,1976,8.2L,180,215,USA
14675,13,370,3,38992,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
14676,34,376,1,19652,Fiat,124 Spider,1971,1.6L,170,108,Italy
14677,15,81,2,41471,Porsche,914,1974,2.0L,205,100,Germany
14678,45,145,3,49380,Renault,Alpine A110,1973,1.6L,210,138,France
14679,45,180,3,34667,Renault,Alpine A110,1973,1.6L,210,138,France
14680,10,93,1,24179,Cadillac,Eldorado,1976,8.2L,180,215,USA
14681,33,247,4,37447,Maserati,Bora,1973,4.7L,265,310,Italy
14682,24,186,3,11937,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
14683,24,241,2,6221,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
14684,6,22,2,30723,Dodge,Charger R/T,1968,7.2L,225,375,USA
14685,20,305,4,47644,Jaguar,E-Type Series 3,1971,5.3L,240,272,UK
14686,25,255,2,21423,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
14687,23,324,2,21186,Aston Martin,DB6,1966,4.0L,240,282,UK
14688,42,7,2,18243,Honda,Civic RS,1975,1.5L,155,76,Japan
14689,49,125,4,40277,Saab,Sonett III,1972,1.7L,165,65,Sweden
14690,14,394,3,41663,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
14691,36,63,4,14859,Toyota,Celica GT,1976,2.2L,185,96,Japan
14692,32,298,1,45991,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
14693,42,204,1,20848,Honda,Civic RS,1975,1.5L,155,76,Japan
14694,25,100,4,9133,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
14695,11,134,4,31938,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
14696,11,239,2,41903,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
14697,5,121,4,48351,Chevrolet,Corvette Stingray,1967,5.4L,240,300,USA
14698,33,87,4,5473,Maserati,Bora,1973,4.7L,265,310,Italy
14699,52,228,4,35028,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
14700,12,269,2,34127,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
14701,29,129,3,49123,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
14702,25,125,4,48017,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
14703,7,105,4,19490,Dodge,Challenger T/A,1970,5.6L,205,290,USA
14704,7,4,1,34562,Dodge,Challenger T/A,1970,5.6L,205,290,USA
14705,31,10,2,26340,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
14706,32,37,4,34000,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
14707,13,8,1,20688,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
14708,1,150,3,45674,Ford,Mustang Mach 1,1971,5.8L,210,285,USA
14709,45,43,3,30502,Renault,Alpine A110,1973,1.6L,210,138,France
14710,37,266,4,47963,Datsun,240Z,1971,2.4L,200,151,Japan
14711,48,232,2,29428,Volvo,P1800,1969,2.0L,190,118,Sweden
14712,26,306,1,25180,MG,MGB Roadster,1969,1.8L,170,95,UK
14713,30,68,4,48342,Lamborghini,Espada,1970,3.9L,245,325,Italy
14714,2,364,2,37697,Ford,Thunderbird,1967,7.0L,205,345,USA
14715,50,146,3,36630,Opel,GT,1971,1.9L,185,102,Germany
14716,45,169,2,25624,Renault,Alpine A110,1973,1.6L,210,138,France
14717,1,261,2,28147,Ford,Mustang Mach 1,1971,5.8L,210,285,USA
14718,3,324,4,11658,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
